onset	duration	trial_type	value	sample
133.045	0.0	item	162	133045
133.831	0.0	item	162	133831
134.633	0.0	item	162	134633
135.402	0.0	item	162	135402
136.104	0.0	yes_probe	167	136104
137.091	0.0	item_post_probe	163	137091
137.86	0.0	item	162	137860
138.662	0.0	item	162	138662
139.264	0.0	item	162	139264
140.05	0.0	item	162	140050
140.735	0.0	item	162	140735
141.504	0.0	item	162	141504
142.189	0.0	item	162	142189
142.858	0.0	no_probe	166	142858
144.112	0.0	item_post_probe	163	144112
144.931	0.0	item	162	144931
145.867	0.0	item	162	145867
146.803	0.0	item	162	146803
147.489	0.0	item	162	147489
148.157	0.0	item	162	148157
148.96	0.0	item	162	148960
149.595	0.0	item	162	149595
150.214	0.0	item	162	150214
150.932	0.0	item	162	150932
151.735	0.0	item	162	151735
152.403	0.0	item	162	152403
153.072	0.0	item	162	153072
153.925	0.0	item	162	153925
154.794	0.0	item	162	154794
155.596	0.0	item	162	155596
156.332	0.0	yes_probe	167	156332
158.438	0.0	item_post_probe	163	158438
159.274	0.0	item	162	159274
160.026	0.0	item	162	160026
160.712	0.0	item	162	160712
161.397	0.0	item	162	161397
162.183	0.0	item	162	162183
163.069	0.0	item	162	163069
163.855	0.0	item	162	163855
164.573	0.0	item	162	164573
165.309	0.0	item	162	165309
166.078	0.0	item	162	166078
166.663	0.0	item	162	166663
167.298	0.0	yes_probe	167	167298
168.535	0.0	item_post_probe	163	168535
169.354	0.0	no_probe	166	169354
171.093	0.0	item_post_probe	163	171093
171.912	0.0	item	162	171912
172.781	0.0	item	162	172781
173.433	0.0	item	162	173433
174.336	0.0	item	162	174336
175.088	0.0	item	162	175088
175.924	0.0	item	162	175924
176.827	0.0	item	162	176827
177.713	0.0	item	162	177713
178.515	0.0	item	162	178515
179.301	0.0	item	162	179301
180.02	0.0	item	162	180020
180.872	0.0	yes_probe	167	180872
182.076	0.0	item_post_probe	163	182076
182.678	0.0	item	162	182678
183.347	0.0	item	162	183347
183.998	0.0	item	162	183998
184.801	0.0	item	162	184801
185.553	0.0	item	162	185553
186.205	0.0	no_probe	166	186205
187.125	0.0	item_post_probe	163	187125
187.96	0.0	item	162	187960
188.997	0.0	item	162	188997
189.883	0.0	item	162	189883
190.719	0.0	item	162	190719
191.337	0.0	item	162	191337
192.357	0.0	item	162	192357
193.193	0.0	item	162	193193
193.962	0.0	item	162	193962
194.714	0.0	item	162	194714
195.55	0.0	no_probe	166	195550
196.887	0.0	item_post_probe	163	196887
197.623	0.0	item	162	197623
198.358	0.0	item	162	198358
199.127	0.0	item	162	199127
199.796	0.0	item	162	199796
200.665	0.0	item	162	200665
201.635	0.0	item	162	201635
202.688	0.0	no_probe	166	202688
